ds,trend,yhat_lower,yhat_upper,yhat
2018-01-03,0.029898000234941675,-0.06569819468490981,0.05654666390953888,-0.006459412691201812
2018-01-04,0.0295814479153477,-0.06417404208543304,0.05099557071994429,-0.005590111736395346
2018-01-05,0.02926489559575373,-0.0627874703962588,0.05315665096351481,-0.0036756778126497552
2018-01-06,0.028948343276159763,-0.06541852209267093,0.05288040521565465,-0.0034843561610931398
2018-01-07,0.028631790956565786,-0.059059047867195034,0.05578101284175558,-0.0025342094610120228
2018-01-08,0.028315238636971815,-0.06022784656712308,0.058911820120655045,-0.002679169590947404
2018-01-09,0.027998686317377848,-0.06298635473605146,0.05737669449860546,-0.002601869765056806
2018-01-10,0.027682133997783874,-0.0614994788442463,0.05690119704007714,-0.0020563753671773224
2018-01-11,0.027365581678189903,-0.06226595419386688,0.05953966304849568,-0.0017343816118967903
2018-01-12,0.027049029358595933,-0.05702555439022138,0.05978509856999055,-0.00042218602502611113
2018-01-13,0.026732477039001962,-0.0647882254363157,0.05533459931028336,-0.0008720646444634259
2018-01-14,0.026415924719407995,-0.0648597982487508,0.055240191901967786,-0.0005852175101359706
2018-01-15,0.026099372399814014,-0.05981383914016622,0.059255760701261075,-0.0013982731487254124
2018-01-16,0.025782820080220047,-0.0632222571705503,0.061053061217109746,-0.001976590444890451
2018-01-17,0.025466267760626077,-0.06253360318555952,0.05540089802243508,-0.0020574628417353337
2018-01-18,0.025149715441032103,-0.06767908876322351,0.05586076558989361,-0.0023167793665911027
2018-01-19,0.024833163121438132,-0.061337029013164415,0.05421259369936394,-0.001526436987771565
2018-01-20,0.02451661080184416,-0.05879705466172612,0.054997866482914146,-0.0024261202616970706
2018-01-21,0.024200058482250188,-0.06379405410245925,0.05650778377428145,-0.0025066018297455195
2018-01-22,0.02388350616265622,-0.06662586093961305,0.06158533654932456,-0.0035965427565980285
2018-01-23,0.02356695384306225,-0.06062595718788479,0.052187356920633816,-0.004356022011248371
2018-01-24,0.023250401523468276,-0.06202074486417428,0.05657795443239532,-0.004519892850209262
2018-01-25,0.022933849203874302,-0.0636177667263462,0.05752864557355597,-0.004764515552369491
2018-01-26,0.022617296884280335,-0.06296738183821092,0.05594386637677999,-0.003865158270617213
2018-01-27,0.02230074456468636,-0.06696985769940177,0.05717904832480462,-0.004567681626915936
2018-01-28,0.021984192245092394,-0.06420823145173148,0.054215746922067286,-0.004371662718528707
2018-01-29,0.02166763992549842,-0.061906132608149624,0.05453149570953786,-0.005116942035915985
2018-01-30,0.02135108760590445,-0.06610836166151993,0.056741518434353044,-0.005476829393679557
2018-01-31,0.021034535286310475,-0.06692790025815204,0.055815282417200476,-0.005201075544960108
2018-02-01,0.02071798296671651,-0.06330711455789051,0.05425374540370781,-0.004982169708980477
2018-02-02,0.020401430647122534,-0.0644310802673259,0.05393559501985484,-0.0036122671247283897
2018-02-03,0.02008487832752856,-0.0625558881466275,0.058423989335403353,-0.003854375825129968
2018-02-04,0.019768326007934593,-0.06238947595221881,0.05748030397893976,-0.0032249726976810306
2018-02-05,0.019451773688340623,-0.06432036897221856,0.053142621200606,-0.003580047145493242
2018-02-06,0.01913522136874665,-0.05868389356485056,0.06094847721499226,-0.003607823245947467
2018-02-07,0.01881866904915268,-0.06038583043928236,0.052577404363199985,-0.003071281420698964
2018-02-08,0.018502116729558708,-0.06090057168540992,0.05995955264523389,-0.002674053310869149
2018-02-09,0.018185564409964734,-0.06256289272592198,0.0597723416450735,-0.0012170061518125552
2018-02-10,0.017869012090370767,-0.06095912255470768,0.05900082173049648,-0.00146915637012213
2018-02-11,0.017552459770776793,-0.05921869769142783,0.058299261830747184,-0.0009500910195555587
2018-02-12,0.017235907451182822,-0.06374302218155718,0.05531007522784396,-0.001515901673453661
2018-02-13,0.016919355131588855,-0.06200591144616653,0.05510251297356355,-0.0018518855216195333
2018-02-14,0.01660280281199487,-0.061495505283138706,0.059220637481243316,-0.0017151359475143096
2018-02-15,0.01628625049080882,-0.06266254693146364,0.0607359905021781,-0.0018005948942004142
2018-02-16,0.015969698169622765,-0.05925337599077196,0.06243539536761641,-0.0008978792856411885
2018-02-17,0.01565314584843671,-0.06526550019328066,0.05601170078246382,-0.0017625146835994442
2018-02-18,0.015336593527250655,-0.05870008063767312,0.05558459656540915,-0.0018987458532029218
2018-02-19,0.015020041206064604,-0.0684979968543406,0.0570943755626942,-0.0031459178067989105
2018-02-20,0.014703488884878546,-0.0641051165198768,0.05657812476180708,-0.004171669193218701
2018-02-21,0.014386936563692493,-0.06560006977344997,0.05732196050490379,-0.00471504596806435
2018-02-22,0.014070384242506442,-0.06800084915937288,0.05177541483752754,-0.005453092258424981
2018-02-23,0.013753831921320379,-0.06639256830372428,0.05811162619621337,-0.005158214693315309
2018-02-24,0.013437279600134328,-0.0677720655111887,0.052687085920496486,-0.006569937215998193
2018-02-25,0.01312072727894828,-0.06678212488779336,0.05591646571090633,-0.0071782002486234335
2018-02-26,0.012804174957762217,-0.06804630108827127,0.050152086895608135,-0.00881018275073321
2018-02-27,0.012487622636576165,-0.07394835533528506,0.04765368641706877,-0.010123875269583004
2018-02-28,0.012171070315390112,-0.07028965381931876,0.049935427195151046,-0.010851499815058872
2018-03-01,0.011854517994204054,-0.06999045421597135,0.046129710395139134,-0.011666323411928647
2018-03-02,0.011537965673018003,-0.07420081777907117,0.04805592509846102,-0.011340153900830017
2018-03-03,0.01122141335183195,-0.07483975581188293,0.045918457090033366,-0.012615129918242799
2018-03-04,0.010904861030645892,-0.07049515762276225,0.050093937531420496,-0.012986956633208707
2018-03-05,0.010588308709459841,-0.07500604087767787,0.04771704116764559,-0.014291566383489681
2018-03-06,0.010271756388273788,-0.07263288931914565,0.044711262904283455,-0.015198435820969906
2018-03-07,0.00995520406708773,-0.07767262903139988,0.04098919999346499,-0.01545366175432936
2018-03-08,0.009638651745901677,-0.078783284402296,0.03820173597727626,-0.01574635159028725
2018-03-09,0.009322099424715626,-0.07679391426321419,0.047226312913459516,-0.014865628455896196
2018-03-10,0.009005547103529568,-0.07485087786927498,0.04522557394349909,-0.015571876602213175
2018-03-11,0.008688994782343515,-0.07428259287728886,0.04492182814095331,-0.015379394125928543
2018-03-12,0.008372442461157464,-0.07352470931008237,0.03967783181023407,-0.016142448973794698
2018-03-13,0.0080558901399714,-0.07558834668937395,0.04420637134981287,-0.016547987554939053
2018-03-14,0.0077393378187853535,-0.08265613973646377,0.043484824512329295,-0.01635811625722759
2018-03-15,0.007422785497599301,-0.07627944753449119,0.04489737107654015,-0.01627592975104179
2018-03-16,0.007106233176413239,-0.07205083993393803,0.0450854132964694,-0.015102003499952825
2018-03-17,0.006789680855227186,-0.07694898386979215,0.0425507615585978,-0.015605192261372039
2018-03-18,0.006473128534041134,-0.07744528802781633,0.04107463194181079,-0.015304916162806515
2018-03-19,0.006156576212855077,-0.07781106967178837,0.04220124576274094,-0.01605694279334826
2018-03-20,0.005840023891669024,-0.07670166962198693,0.046409945780292935,-0.016545924651169355
2018-03-21,0.005523471570482972,-0.07459344423400836,0.045250950695284425,-0.01652781947887618
2018-03-22,0.005206919249296915,-0.07765291723322548,0.0416423215397729,-0.016695771581763504
2018-03-23,0.004890366928110862,-0.07744425661439457,0.04236257130008115,-0.0158367725729541
2018-03-24,0.00457381460692481,-0.07293690941968735,0.044867324876401216,-0.016702741093208844
2018-03-25,0.004257262285738747,-0.07794972630410968,0.04456034192614863,-0.01679319761197384
2018-03-26,0.0039407099645527,-0.07971063662239004,0.0438205295323505,-0.0179415341363516
2018-03-27,0.003624157643366652,-0.08305562055182061,0.04278542588177313,-0.018808126619210937
2018-03-28,0.003307605322180585,-0.07846649226110475,0.03810012670534864,-0.019123403395261942
2018-03-29,0.0029910530009945374,-0.08032571293648391,0.039696193320302706,-0.01955443124309533
2018-03-30,0.00267450067980848,-0.07985623332185883,0.03902460769977703,-0.018862319154540008
2018-03-31,0.002357948358622423,-0.07964201185070743,0.042967472496605645,-0.019774059614636255
2018-04-01,0.002041396037436375,-0.07451438130932798,0.039999705025211614,-0.019765962901292386
2018-04-02,0.001724843716250318,-0.08219676615171338,0.03990806649807245,-0.020650663337057694
2018-04-03,0.00140829139506427,-0.0810379960693515,0.037843206319104414,-0.02107092466486934
2018-04-04,0.001091738982325733,-0.07941297918932363,0.03727499254049283,-0.02074333819257393
2018-04-05,0.0007751865695871957,-0.0785804614074858,0.041561805360430984,-0.020325456466189093
2018-04-06,0.000458634156848649,-0.08225307705190976,0.03899134612883867,-0.01857364700229879
2018-04-07,0.0001420817441101118,-0.07771931022901403,0.045058674189524264,-0.018215270885394715
2018-04-08,-0.00017447066862842541,-0.0750439309952417,0.03846958818863852,-0.016732330909197724
2018-04-09,-0.0004910230813669721,-0.07765026242321059,0.04629239981134248,-0.0159485599464495
2018-04-10,-0.0008075754941055094,-0.06876561618964645,0.046260119445141815,-0.014523171948358124
2018-04-11,-0.0011241279068440466,-0.07629238198773824,0.05106436548301068,-0.012194367906618143
2018-04-12,-0.0014406803195825932,-0.0707158488876758,0.05543634761246288,-0.009646142395086496
2018-04-13,-0.0017572327323211305,-0.06995807681418519,0.05556190274423606,-0.005665680296952058
2018-04-14,-0.0020737851450596677,-0.05954914668060822,0.05838052324404578,-0.003014958895464866
2018-04-15,-0.0023903375577982145,-0.05696126093631157,0.06004011441029523,0.0007862877475205672
2018-04-16,-0.0027068899705367517,-0.05162900829993621,0.06494508100878625,0.003874255709257137
2018-04-17,-0.0030234423832752886,-0.05237662896128424,0.06763713015199402,0.007548168832007404
2018-04-18,-0.0033399947960138354,-0.04603907366281232,0.07747279860325323,0.012027674450440172
2018-04-19,-0.0036565472087523726,-0.04065058004678859,0.07564766115908131,0.01658696976266162
2018-04-20,-0.00397309962149091,-0.03770601794772111,0.08352609855044636,0.022398346394130055
2018-04-21,-0.004289652034229457,-0.03481347663324514,0.0850753737081749,0.026661514721276463
2018-04-22,-0.004606204446967994,-0.02947769053250762,0.0858671645133666,0.03182152797128177
2018-04-23,-0.004922756859706531,-0.020927442229375738,0.09355730169165002,0.035983297423320904
2018-04-24,-0.005239309272445068,-0.019221357936400563,0.10424288735182034,0.0404194372482365
2018-04-25,-0.005555861685183615,-0.013778620182007616,0.1033391604475459,0.045328307440421545
2018-04-26,-0.0058724140979221524,-0.01084514715452078,0.11011905502012426,0.049968670876872096
2018-04-27,-0.00618896651066069,-0.0020782762720145927,0.1144073662959741,0.055503638417152876
2018-04-28,-0.006505518923399227,-0.004499763514595306,0.11539034082546767,0.05913025320486439
2018-04-29,-0.006822071336137764,0.004773912684914138,0.1260575929767168,0.06329752728874607
2018-04-30,-0.00713862374887631,0.005775882628714232,0.12379060389360523,0.06612091867904814
2018-05-01,-0.007455176161614847,0.009358697843521235,0.1278841029532624,0.06888998794292281
2018-05-02,-0.007771728574353385,0.009645854392981133,0.12965169850735125,0.0718261071197165
2018-05-03,-0.008088280987091932,0.011325411403662819,0.13808398252242074,0.0742166449674147
2018-05-04,-0.00840483339983047,0.017921806995048264,0.1387890445666004,0.07725831386766861
2018-05-05,-0.008721385812569007,0.01489220687474946,0.13728688887027587,0.07818604410328486
2018-05-06,-0.009037938225307553,0.01898133466870738,0.1401848745364402,0.07949021593557815
2018-05-07,-0.00935449063804609,0.01779255536722326,0.14127586077291263,0.07933025720989292
2018-05-08,-0.009671043050784627,0.017439262002947858,0.13646413638965285,0.07904136699532856
2018-05-09,-0.009987595463523173,0.01891433926929807,0.1386270217004136,0.07889126067362587
2018-05-10,-0.01030414787626171,0.016002170280262948,0.1373270117637296,0.07821338376536181
2018-05-11,-0.010620700289000248,0.017537975791938082,0.14186170620729405,0.07824930313792339
2018-05-12,-0.010937252701738795,0.015986200904410268,0.1368938630953434,0.07627666406550797
2018-05-13,-0.011253805114477333,0.019476826513578554,0.13505848819985236,0.07482556518122623
2018-05-14,-0.01157035752721587,0.009592085022666922,0.1329743153180384,0.07209137896993548
2018-05-15,-0.011886909939954416,0.009295786845913163,0.1308891949116057,0.0694407960345811
2018-05-16,-0.012203462352692953,0.008837799038531609,0.13044092536639748,0.06716800364533647
2018-05-17,-0.01252001476543149,0.008652011525389927,0.12906020157029588,0.06462745795483055
2018-05-18,-0.012836567178170027,0.0018181876477119494,0.12326690165594509,0.06307596733629486
2018-05-19,-0.013153119590908565,0.00015076962161924675,0.1238178414844077,0.05980048064926456
2018-05-20,-0.013469672003647112,-0.001357230919025997,0.11870650750865769,0.05733443422947915
2018-05-21,-0.01378622441638565,-0.004902755752272159,0.11220225494277153,0.05387068342485844
2018-05-22,-0.014102776829124204,-0.009162246284458456,0.1117059184916299,0.05076779159188779
2018-05-23,-0.013971514169756706,-0.013684153993596937,0.10828991535250009,0.048754393505614314
2018-05-24,-0.013840251510389201,-0.015017914055788166,0.1050780744028372,0.04671900553815095
2018-05-25,-0.013708988851021701,-0.015316688013791447,0.10638770710189559,0.04589613642231552
2018-05-26,-0.013577726191654201,-0.008607972640471074,0.10197245695579371,0.043546925045944665
2018-05-27,-0.013446463532286696,-0.01628733243830849,0.10576417594337724,0.042176215989355115
2018-05-28,-0.013315200872919193,-0.02219644881568726,0.0986277152532889,0.03994626381983247
2018-05-29,-0.013183938213551688,-0.023787341312444855,0.09623600757095846,0.038183818571230516
2018-05-30,-0.013052675554184188,-0.025351694056709385,0.10115899241573026,0.037137473609882427
2018-05-31,-0.012921412894816688,-0.025612530105078676,0.09489273110653468,0.03611170328008091
2018-06-01,-0.012790150235449183,-0.02020485025159918,0.09680885031740291,0.0363102739973622
2018-06-02,-0.012658887576081685,-0.024956026175281715,0.0927763613719714,0.034965387925549096
2018-06-03,-0.01252762491671418,-0.02247015606983963,0.09653019627028338,0.03455537841496426
2018-06-04,-0.012396362257346675,-0.027457604181376567,0.09399348029691199,0.03321894936857687
2018-06-05,-0.012265099597979175,-0.02928004242658675,0.08930650443448775,0.03226269963396274
2018-06-06,-0.012133836938611675,-0.026125181995024113,0.08889128618600232,0.031918805136328145
2018-06-07,-0.012002574279244171,-0.03131182944544007,0.09337829404799045,0.031479280678957035
2018-06-08,-0.011871311619876672,-0.031912241286613845,0.08986256235389428,0.03213950271869513
2018-06-09,-0.011740048960509161,-0.028245909947791466,0.09300324149271857,0.03112735299885816
2018-06-10,-0.011608786301141661,-0.02901850278259019,0.09664034199066747,0.030920805984480187
2018-06-11,-0.011477523641774163,-0.02934613733570372,0.09012088626657873,0.02966195888681194
2018-06-12,-0.011346260982406658,-0.03364067529879559,0.08983711614076638,0.02866425460260392
2018-06-13,-0.011214998323039158,-0.033383201210343924,0.08957862640711275,0.028169781804641556
2018-06-14,-0.011083735663671658,-0.03174880664338166,0.08630531260977888,0.02748308755184463
2018-06-15,-0.01095247300430415,-0.0294487046644597,0.08588966183128606,0.027814198668746022
2018-06-16,-0.01082121034493665,-0.033782458405097776,0.08582173301131281,0.02640722776415726
2018-06-17,-0.010689947685569145,-0.03202901159930627,0.08020940456315949,0.0257574033895713
2018-06-18,-0.010558685026201645,-0.035192245555266975,0.08109033657120865,0.024024539764054505
2018-06-19,-0.010427422366834145,-0.0350700332572923,0.07845809589512376,0.022539712637117695
2018-06-20,-0.01029615970746664,-0.03588668294076929,0.07979115258394635,0.02156204092035928
2018-06-21,-0.010164897048099137,-0.04008742529099516,0.07864394753525807,0.02041202357379028
2018-06-22,-0.010033634388731637,-0.03960095579523277,0.08100006211066337,0.020314140456998482
2018-06-23,-0.009902371729364132,-0.043906924292387337,0.07725155386549866,0.018525103492695684
2018-06-24,-0.009771109069996632,-0.04128968369322546,0.08057370717226711,0.017550605876083467
2018-06-25,-0.009639846410629132,-0.042438585195854375,0.07690642970129531,0.015558590553088135
2018-06-26,-0.009508583751261629,-0.04938422948036979,0.07446661469223356,0.013885807781685853
2018-06-27,-0.009377321091894123,-0.046819932598373096,0.07576857290826192,0.012794562055758745
2018-06-28,-0.009246058432526618,-0.047865488965409514,0.0712060587728947,0.011606095969670183
2018-06-29,-0.009114795773159119,-0.050565847870024896,0.07316160214472274,0.011543315380883663
2018-06-30,-0.008983533113791619,-0.04841995117406894,0.07416457477834609,0.009859235603175759
2018-07-01,-0.008852270454424115,-0.04974458902659221,0.07205805553208476,0.009053987733037328
2018-07-02,-0.008721007795056615,-0.049267064941676805,0.06749466441470534,0.007288395988576691
2018-07-03,-0.00858974513568911,-0.04887451561834251,0.0628002986713142,0.005890884167070128
2018-07-04,-0.008458482476321607,-0.052007135998343786,0.0636882513912414,0.005114598812787963
2018-07-05,-0.008327219816954107,-0.05432275242926312,0.05813556832388084,0.004271183412841046
2018-07-06,-0.008195957157586607,-0.051919253037108384,0.06569879216909064,0.004573894564656452
2018-07-07,-0.008064694498219102,-0.056787848220379425,0.061161691996570955,0.0032664266965849714
2018-07-08,-0.007933431838851602,-0.05481207418521873,0.06335486501780577,0.0028402719598424678
2018-07-09,-0.007802169179484098,-0.05811039541374477,0.06100962055435061,0.0014486147294059384
2018-07-10,-0.007670906413007938,-0.0624456312217298,0.06348498614715582,0.00041350886854561297
2018-07-11,-0.007539643646531782,-0.0611333950620505,0.05702041503161753,-1.6783569149803924e-05
2018-07-12,-0.007408380880055621,-0.05719414153204131,0.060418746789488414,-0.0005338632789033022
2018-07-13,-0.007277118113579466,-0.059220692406500894,0.06136162761709371,7.401121100625036e-05
2018-07-14,-0.007145855347103306,-0.063073575280206,0.05782500828949701,-0.000949230746781906
2018-07-15,-0.007014592580627145,-0.06138536869699115,0.056755008137203015,-0.0011101588260505005
2018-07-16,-0.006883329814150985,-0.06058687835556496,0.05582388806334805,-0.002252059531650149
2018-07-17,-0.006752067047674829,-0.06314053839649167,0.059253549132985195,-0.0030479324469434876
2018-07-18,-0.006620804281198669,-0.06152861142415867,0.05966592708223993,-0.0032433793458268626
2018-07-19,-0.006489541514722513,-0.0633836348883196,0.0570363392503918,-0.0035229502076202573
2018-07-20,-0.006358278748246352,-0.06163001637912073,0.05672547520047041,-0.002667249982727418
2018-07-21,-0.0062270159817701875,-0.06124375019864603,0.054969271642656005,-0.003424430956815607
2018-07-22,-0.0060957532152940315,-0.06189352595705889,0.05540162115231663,-0.003293232467113135
2018-07-23,-0.005964490448817871,-0.06209895705687557,0.057030801564925654,-0.004109554243223261
2018-07-24,-0.005833227682341716,-0.06650266529800022,0.05541477909061891,-0.004539798848002788
2018-07-25,-0.005701964915865556,-0.06634935650475221,0.05722030125200003,-0.00432408588402763
2018-07-26,-0.0055707021493894,-0.0652088036883451,0.05415159266835574,-0.00414289092710738
2018-07-27,-0.005439439382913235,-0.06052223952135432,0.05280652753922348,-0.0027744029818248853
2018-07-28,-0.005308176616437079,-0.0639575180290085,0.05739706503653403,-0.002966216587534007
2018-07-29,-0.0051769138499609185,-0.0640498795713964,0.051315034120959224,-0.002218513210663227
2018-07-30,-0.005045651083484758,-0.060070627005477016,0.0583289047750427,-0.002370712896450941
2018-07-31,-0.004914388317008603,-0.059927108441489074,0.06276629629384968,-0.0020948283356150886
2018-08-01,-0.004783125550532443,-0.06379639939761998,0.05853804067566906,-0.0011386227696964985
2018-08-02,-0.004651862784056282,-0.05867394834353727,0.06286042968558318,-0.0001921255684399631
2018-08-03,-0.004520600017580122,-0.0509789811801027,0.06232045184123531,0.001955197769214225
2018-08-04,-0.004389337251103966,-0.057221159174467774,0.05801176542886665,0.0025430001137369974
2018-08-05,-0.0042580744846278055,-0.052341931243483256,0.06275410946952338,0.00405717027951636
2018-08-06,-0.0041268117181516495,-0.05105439451892785,0.06534285152408513,0.004643524283096661
2018-08-07,-0.003995548951675489,-0.053189532367441936,0.06978217466560226,0.005614828335884027
2018-08-08,-0.0038642861851993244,-0.05032620066091429,0.06965133995073594,0.007208041276602555
2018-08-09,-0.003733023418723169,-0.04939630781369613,0.06905028155306352,0.008718210990603091
2018-08-10,-0.0036017606522470084,-0.048644669894534504,0.07650648525759848,0.011341716047066061
2018-08-11,-0.003470497885770853,-0.04490554754032002,0.07517388500509313,0.012305219422744814
2018-08-12,-0.0033392351192946925,-0.04716919727856779,0.072278822471074,0.014083161158372482
2018-08-13,-0.0032079723528185364,-0.039799131518116926,0.07145501475046517,0.014811789499533346
2018-08-14,-0.0030767095863423713,-0.043377913384899755,0.07553180654039357,0.015796478519510854
2018-08-15,-0.0029454468198662157,-0.04125016326822185,0.0730842632397724,0.01726921117674017
2018-08-16,-0.0028141840533900554,-0.039511372195349864,0.07553344701974522,0.018522655159259778
2018-08-17,-0.0026829212869138998,-0.039192764446112964,0.0849797750613738,0.02075351732020213
2018-08-18,-0.0025516585204377394,-0.045389785916317066,0.07869874794132753,0.021191540070999222
2018-08-19,-0.002420395753961584,-0.04093149583581947,0.08132792874628647,0.022316965099022524
2018-08-20,-0.0022891329874854187,-0.034808997104370534,0.08126319673240875,0.022274464543575616
2018-08-21,-0.0021578702210092583,-0.03931982225623528,0.08375973187992838,0.022380290247162676
2018-08-22,-0.0020266074545331027,-0.037077553728214904,0.0845530001536275,0.022879524608034198
2018-08-23,-0.0018953446880569423,-0.03358153561962181,0.08731843827101943,0.023079866771777358
2018-08-24,-0.0017640819215807865,-0.03914742780964332,0.08263779830297181,0.024194647969712935
2018-08-25,-0.0016328191551046262,-0.03560469410945502,0.07766483499815789,0.023471448750227535
2018-08-26,-0.0015015563886284658,-0.04007590120928447,0.08242729973690371,0.02340915394550964
2018-08-27,-0.0013702936221523102,-0.038221443642544185,0.08237098444749,0.022171456766639404
2018-08-28,-0.0012390308132999707,-0.03484968670260482,0.08498173598279132,0.021093574396786434
2018-08-29,-0.0011077680044476361,-0.03735859683098254,0.08040340171938558,0.02043907021330111
2018-08-30,-0.0009765051955953014,-0.037031270059490674,0.08186901098155777,0.019533228378761376
2018-08-31,-0.0008452423867429618,-0.035796051397018476,0.07832506294791657,0.019605685188805427
2018-09-01,-0.0007139795778906224,-0.042355041035554014,0.07986743626607377,0.017918700248336382
2018-09-02,-0.0005827167690382829,-0.037395851039019136,0.07653341099854855,0.016983912211297907
2018-09-03,-0.0004514539601859482,-0.04148843210153624,0.07537459469631061,0.014975597983292201
2018-09-04,-0.0003201911513336135,-0.04801596094214202,0.07495296031517318,0.01323720358601358
2018-09-05,-0.00018892834248127402,-0.0470279023168265,0.07629825436043186,0.012038046106889654
2018-09-06,-5.766553362893929e-05,-0.05040183610055924,0.06710027974307474,0.010706634238767977
2018-09-07,7.359727522340493e-05,-0.04895245729538654,0.0701092802594412,0.010473312473743326
2018-09-08,0.00020486008407573966,-0.05814147586630688,0.0648259925118368,0.008598610140892247
2018-09-09,0.00033612289292807437,-0.05104781968725324,0.06975672959546664,0.007590136544333636
2018-09-10,0.00046738570178041385,-0.052517936025179617,0.0639886726532782,0.005616035854685421
2018-09-11,0.0005986485106327486,-0.054341221771360075,0.05974642951795956,0.004011763157321528
2018-09-12,0.000729911319485088,-0.05690912745721466,0.06325840695601345,0.003037072957488509
